Timestamp Seconds,timestamp,gse1_v,gse1_i,gse1_w,ter_v,ter_i,te1_v,te1_i,batt_v,batt_i,batt_adc,temp (f),temp,pressure (atm),pressure,humidity,accel_x,accel_y,accel_z,x g's,y g's,z g's,te1,ter,te2,te3,batt,inhib1,inhib2,inhib3,pharos_pos,atlas_pos,servo_angle,pharos_moving,atlas_moving
56.34,56340,29.59,0.998,29.53082,0.006,-0.006,0.002,-0.019,0,-0.001,0.528,74.966,23.87,1.012671897,102608.98,58.15,1.074,-9.727,1.879,-0.1095918367,0.9925510204,-0.1917346939,0,0,0,0,0,0,0,0,0,0,135,0,0
56.84,56840,29.499,1.154,34.041846,0.006,-0.006,0.001,-0.019,0,-0.001,0.528,74.984,23.88,1.012745621,102616.45,58.17,1.074,-9.652,1.84,-0.1095918367,0.9848979592,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
57.34,57340,29.5,1.157,34.1315,0.006,-0.006,0.001,-0.019,0,-0.001,0.528,75.02,23.9,1.012607747,102602.48,58.16,1.035,-9.648,1.879,-0.1056122449,0.9844897959,-0.1917346939,0,0,0,0,0,0,0,0,0,0,135,0,0
57.84,57840,29.091,1.552,45.149232,0.005,-0.008,0.002,-0.021,0,-0.001,0.528,75.056,23.92,1.01254794,102596.42,58.15,1.035,-9.691,1.84,-0.1056122449,0.988877551,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
58.34,58340,29.091,1.552,45.149232,0.005,-0.008,0.002,-0.021,0,-0.001,0.528,75.056,23.92,1.01254794,102596.42,58.15,1.035,-9.691,1.84,-0.1056122449,0.988877551,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
58.84,58840,29.141,1.565,45.605665,0.006,-0.006,0.001,-0.023,0,-0.001,0.53,75.074,23.93,1.012536788,102595.29,58.17,1.035,-9.691,1.84,-0.1056122449,0.988877551,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
59.34,59340,29.184,1.419,41.412096,0.005,-0.006,0.002,-0.021,0,-0.004,0.53,75.11,23.95,1.012550604,102596.69,58.17,1.035,-9.727,1.801,-0.1056122449,0.9925510204,-0.1837755102,0,0,0,0,0,0,0,0,0,0,135,0,0
59.84,59840,29.339,1.173,34.414647,0.006,-0.006,0.002,-0.021,0,-0.001,0.528,75.128,23.96,1.012806316,102622.6,58.17,1.074,-9.688,1.762,-0.1095918367,0.9885714286,-0.1797959184,0,0,0,0,0,0,0,0,0,0,135,0,0
60.34,60340,29.493,1.065,31.410045,0.006,-0.006,0.001,-0.024,0,-0.003,0.528,75.146,23.97,1.01291547,102633.66,58.16,1.074,-9.688,1.879,-0.1095918367,0.9885714286,-0.1917346939,0,0,0,0,0,0,0,0,0,0,135,0,0
60.84,60840,29.121,1.647,47.962287,0.006,-0.008,0.001,-0.024,0,-0.003,0.53,75.2,24,1.013088774,102651.22,58.17,1.109,-9.688,1.84,-0.1131632653,0.9885714286,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
61.345,61345,29.202,1.52,44.38704,0.006,-0.006,0.001,-0.023,0,0,0.528,75.2,24,1.013128251,102655.22,58.18,1.035,-9.691,1.84,-0.1056122449,0.988877551,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
61.845,61845,29.202,1.52,44.38704,0.006,-0.006,0.001,-0.023,0,0,0.528,75.2,24,1.013128251,102655.22,58.18,1.035,-9.691,1.84,-0.1056122449,0.988877551,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
62.345,62345,29.045,1.704,49.49268,0.006,-0.006,0.001,-0.023,0,-0.001,0.528,75.254,24.03,1.013247076,102667.26,58.17,1.074,-9.727,1.84,-0.1095918367,0.9925510204,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
62.845,62845,29.055,1.589,46.168395,0.006,-0.006,0.001,-0.023,0,-0.001,0.53,75.272,24.04,1.013275401,102670.13,58.17,1.109,-9.688,1.879,-0.1131632653,0.9885714286,-0.1917346939,0,0,0,0,0,0,0,0,0,0,135,0,0
63.345,63345,29.067,1.55,45.05385,0.006,-0.008,0.002,-0.02,0,-0.001,0.528,75.308,24.06,1.013349025,102677.59,58.17,1.035,-9.727,1.801,-0.1056122449,0.9925510204,-0.1837755102,0,0,0,0,0,0,0,0,0,0,135,0,0
63.845,63845,29.028,1.632,47.373696,0.007,-0.008,0.002,-0.025,0,0,0.528,75.326,24.07,1.013358204,102678.52,58.18,1.074,-9.688,1.84,-0.1095918367,0.9885714286,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
64.345,64345,28.845,1.73,49.90185,0.007,-0.006,0.002,-0.019,0,0,0.528,75.362,24.09,1.013463607,102689.2,58.16,1.035,-9.73,1.84,-0.1056122449,0.9928571429,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
64.845,64845,28.879,1.769,51.086951,0.007,-0.009,0.001,-0.018,0,-0.003,0.528,75.398,24.11,1.01350792,102693.69,58.14,1.035,-9.688,1.801,-0.1056122449,0.9885714286,-0.1837755102,0,0,0,0,0,0,0,0,0,0,135,0,0
65.345,65345,28.879,1.769,51.086951,0.007,-0.009,0.001,-0.018,0,-0.003,0.528,75.398,24.11,1.01350792,102693.69,58.14,1.035,-9.688,1.801,-0.1056122449,0.9885714286,-0.1837755102,0,0,0,0,0,0,0,0,0,0,135,0,0
65.845,65845,29.216,1.335,39.00336,0.006,-0.005,0.001,-0.028,0,-0.001,0.528,75.434,24.13,1.01358569,102701.57,58.13,1.074,-9.688,1.84,-0.1095918367,0.9885714286,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
66.345,66345,28.817,1.763,50.804371,0.006,-0.006,0.004,-0.026,0,-0.003,0.53,75.47,24.15,1.013620627,102705.11,58.13,1.074,-9.727,1.84,-0.1095918367,0.9925510204,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
66.845,66845,28.919,1.818,52.574742,0.009,-0.008,0.002,-0.026,0,-0.003,0.53,75.488,24.16,1.013685961,102711.73,58.13,1.074,-9.688,1.84,-0.1095918367,0.9885714286,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
67.345,67345,28.711,1.93,55.41223,0.007,-0.009,0.002,-0.024,0,-0.001,0.53,75.542,24.19,1.01376679,102719.92,58.13,1.074,-9.688,1.84,-0.1095918367,0.9885714286,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
67.845,67845,28.827,1.848,53.272296,0.007,-0.008,0.002,-0.021,0,-0.001,0.532,75.578,24.21,1.013790871,102722.36,58.1,1.074,-9.648,1.801,-0.1095918367,0.9844897959,-0.1837755102,0,0,0,0,0,0,0,0,0,0,135,0,0
68.345,68345,28.827,1.848,53.272296,0.007,-0.008,0.002,-0.021,0,-0.001,0.532,75.578,24.21,1.013790871,102722.36,58.1,1.074,-9.648,1.801,-0.1095918367,0.9844897959,-0.1837755102,0,0,0,0,0,0,0,0,0,0,135,0,0
68.845,68845,28.968,1.608,46.580544,0.007,-0.006,0.004,-0.029,0,-0.001,0.53,75.614,24.23,1.013875352,102730.92,58.09,1.074,-9.688,1.879,-0.1095918367,0.9885714286,-0.1917346939,0,0,0,0,0,0,0,0,0,0,135,0,0
69.345,69345,28.976,1.569,45.463344,0.006,-0.009,0.004,-0.024,0,-0.003,0.53,75.65,24.25,1.013943252,102737.8,58.09,1.074,-9.727,1.879,-0.1095918367,0.9925510204,-0.1917346939,0,0,0,0,0,0,0,0,0,0,135,0,0
69.845,69845,28.861,1.885,54.402985,0.007,-0.008,0.002,-0.029,0,-0.001,0.53,75.668,24.26,1.014015297,102745.1,58.04,1.074,-9.691,1.914,-0.1095918367,0.988877551,-0.1953061224,0,0,0,0,0,0,0,0,0,0,135,0,0
70.345,70345,28.961,1.6,46.3376,0.007,-0.008,0.002,-0.025,0,-0.001,0.53,75.704,24.28,1.014042734,102747.88,58.06,1.074,-9.688,1.84,-0.1095918367,0.9885714286,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
70.846,70846,28.911,1.749,50.565339,0.009,-0.008,0.002,-0.024,0,-0.001,0.53,75.74,24.3,1.014100271,102753.71,58.05,1.035,-9.688,1.801,-0.1056122449,0.9885714286,-0.1837755102,0,0,0,0,0,0,0,0,0,0,135,0,0
71.346,71346,28.911,1.749,50.565339,0.009,-0.008,0.002,-0.024,0,-0.001,0.53,75.74,24.3,1.014100271,102753.71,58.05,1.035,-9.688,1.801,-0.1056122449,0.9885714286,-0.1837755102,0,0,0,0,0,0,0,0,0,0,135,0,0
71.846,71846,29.317,1.213,35.561521,0.007,-0.008,0.004,-0.026,0,0,0.53,75.794,24.33,1.014231631,102767.02,58.06,1.074,-9.688,1.84,-0.1095918367,0.9885714286,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
72.346,72346,28.951,1.719,49.766769,0.007,-0.006,0.002,-0.028,0,-0.001,0.53,75.83,24.35,1.014252455,102769.13,58.04,1.074,-9.691,1.801,-0.1095918367,0.988877551,-0.1837755102,0,0,0,0,0,0,0,0,0,0,135,0,0
72.846,72846,28.987,1.804,52.292548,0.007,-0.01,0.004,-0.026,0,-0.001,0.53,75.848,24.36,1.014275746,102771.49,58.04,0.996,-9.691,1.84,-0.1016326531,0.988877551,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
73.346,73346,29.204,1.634,47.719336,0.007,-0.009,0.004,-0.026,0,-0.001,0.53,75.884,24.38,1.014380656,102782.12,58.04,1.035,-9.73,1.84,-0.1056122449,0.9928571429,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
73.846,73846,29.041,1.375,39.931375,0.007,-0.009,0.002,-0.026,0,-0.001,0.53,75.938,24.41,1.014394473,102783.52,58.03,1.074,-9.727,1.879,-0.1095918367,0.9925510204,-0.1917346939,0,0,0,0,0,0,0,0,0,0,135,0,0
74.346,74346,28.834,1.76,50.74784,0.007,-0.01,0.002,-0.023,0,-0.001,0.53,75.974,24.43,1.014486454,102792.84,58.01,0.996,-9.688,1.801,-0.1016326531,0.9885714286,-0.1837755102,0,0,0,0,0,0,0,0,0,0,135,0,0
74.846,74846,28.834,1.76,50.74784,0.007,-0.01,0.002,-0.023,0,-0.001,0.53,75.974,24.43,1.014486454,102792.84,58.01,0.996,-9.688,1.801,-0.1016326531,0.9885714286,-0.1837755102,0,0,0,0,0,0,0,0,0,0,135,0,0
75.346,75346,28.965,1.577,45.677805,0.007,-0.009,0.004,-0.025,0,-0.001,0.53,75.992,24.44,1.014530076,102797.26,58,1.074,-9.688,1.879,-0.1095918367,0.9885714286,-0.1917346939,0,0,0,0,0,0,0,0,0,0,135,0,0
75.846,75846,28.76,1.918,55.16168,0.009,-0.009,0.005,-0.025,0,-0.001,0.53,76.028,24.46,1.014556625,102799.95,57.99,1.074,-9.652,1.879,-0.1095918367,0.9848979592,-0.1917346939,0,0,0,0,0,0,0,0,0,0,135,0,0
76.346,76346,29.119,1.454,42.339026,0.009,-0.009,0.002,-0.029,0,-0.001,0.53,76.064,24.48,1.014624525,102806.83,57.95,1.074,-9.688,1.84,-0.1095918367,0.9885714286,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
76.846,76846,29.519,1.318,38.906042,0.009,-0.009,0.004,-0.023,0,-0.001,0.53,76.1,24.5,1.014677918,102812.24,57.95,1.035,-9.688,1.801,-0.1056122449,0.9885714286,-0.1837755102,0,0,0,0,0,0,0,0,0,0,135,0,0
77.346,77346,29.164,1.395,40.68378,0.007,-0.009,0.004,-0.026,0,-0.001,0.53,76.154,24.53,1.014719664,102816.47,57.93,0.996,-9.73,1.84,-0.1016326531,0.9928571429,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
77.874,77874,28.948,1.717,49.703716,0.009,-0.008,0.004,-0.023,0,-0.001,0.53,76.19,24.55,1.014777498,102822.33,57.92,1.074,-9.688,1.762,-0.1095918367,0.9885714286,-0.1797959184,0,0,0,0,0,0,0,0,0,0,135,0,0
78.374,78374,29.109,1.413,41.131017,0.009,-0.009,0.004,-0.026,0,-0.001,0.53,76.208,24.56,1.01485132,102829.81,57.91,1.035,-9.73,1.84,-0.1056122449,0.9928571429,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
78.874,78874,29.109,1.413,41.131017,0.009,-0.009,0.004,-0.026,0,-0.001,0.53,76.208,24.56,1.01485132,102829.81,57.91,1.035,-9.73,1.84,-0.1056122449,0.9928571429,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
79.374,79374,29.115,1.48,43.0902,0.009,-0.009,0.004,-0.028,0,0,0.53,76.262,24.59,1.014888724,102833.6,57.89,1.035,-9.727,1.801,-0.1056122449,0.9925510204,-0.1837755102,0,0,0,0,0,0,0,0,0,0,135,0,0
79.874,79874,29.104,1.528,44.470912,0.009,-0.009,0.004,-0.029,0,-0.001,0.53,76.28,24.6,1.01496827,102841.66,57.84,1.074,-9.688,1.879,-0.1095918367,0.9885714286,-0.1917346939,0,0,0,0,0,0,0,0,0,0,135,0,0
80.374,80374,29.497,1.003,29.585491,0.01,-0.009,0.004,-0.03,0,0,0.53,76.334,24.63,1.014992549,102844.12,57.85,1.035,-9.648,1.84,-0.1056122449,0.9844897959,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
80.874,80874,28.989,1.533,44.440137,0.009,-0.008,0.002,-0.028,0,-0.001,0.53,76.37,24.65,1.015042388,102849.17,57.83,1.035,-9.688,1.801,-0.1056122449,0.9885714286,-0.1837755102,0,0,0,0,0,0,0,0,0,0,135,0,0
81.377,81377,29.278,1.021,29.892838,0.009,-0.009,0.004,-0.023,0,-0.001,0.53,76.406,24.67,1.015096867,102854.69,57.81,1.109,-9.727,1.84,-0.1131632653,0.9925510204,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
81.877,81877,29.464,1.013,29.847032,0.009,-0.008,0.004,-0.028,0,-0.001,0.53,76.442,24.69,1.015128645,102857.91,57.8,1.035,-9.73,1.84,-0.1056122449,0.9928571429,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
82.377,82377,29.464,1.013,29.847032,0.009,-0.008,0.004,-0.028,0,-0.001,0.53,76.442,24.69,1.015128645,102857.91,57.8,1.035,-9.73,1.84,-0.1056122449,0.9928571429,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
82.877,82877,29.086,1.584,46.072224,0.007,-0.009,0.004,-0.029,0,0,0.53,76.478,24.71,1.015176018,102862.71,57.78,1.035,-9.691,1.879,-0.1056122449,0.988877551,-0.1917346939,0,0,0,0,0,0,0,0,0,0,135,0,0
83.377,83377,29.388,1.137,33.414156,0.009,-0.01,0.004,-0.031,0,-0.001,0.53,76.514,24.73,1.015211843,102866.34,57.77,1.035,-9.73,1.879,-0.1056122449,0.9928571429,-0.1917346939,0,0,0,0,0,0,0,0,0,0,135,0,0
83.877,83877,28.851,1.909,55.076559,0.01,-0.01,0.004,-0.031,0,-0.001,0.53,76.55,24.75,1.015247964,102870,57.74,1.035,-9.691,1.879,-0.1056122449,0.988877551,-0.1917346939,0,0,0,0,0,0,0,0,0,0,135,0,0
84.377,84377,29.011,1.572,45.605292,0.009,-0.009,0.004,-0.031,0,-0.001,0.53,76.604,24.78,1.015312707,102876.56,57.72,1.035,-9.652,1.801,-0.1056122449,0.9848979592,-0.1837755102,0,0,0,0,0,0,0,0,0,0,135,0,0
84.877,84877,29.44,1.143,33.64992,0.01,-0.01,0.002,-0.028,0,-0.001,0.53,76.622,24.79,1.015343696,102879.7,57.68,1.074,-9.727,1.879,-0.1095918367,0.9925510204,-0.1917346939,0,0,0,0,0,0,0,0,0,0,135,0,0
85.377,85377,29.44,1.143,33.64992,0.01,-0.01,0.002,-0.028,0,-0.001,0.53,76.622,24.79,1.015343696,102879.7,57.68,1.074,-9.727,1.879,-0.1095918367,0.9925510204,-0.1917346939,0,0,0,0,0,0,0,0,0,0,135,0,0
85.877,85877,28.936,1.662,48.091632,0.01,-0.009,0.004,-0.034,0,-0.001,0.53,76.658,24.81,1.015375376,102882.91,57.66,0.996,-9.691,1.879,-0.1016326531,0.988877551,-0.1917346939,0,0,0,0,0,0,0,0,0,0,135,0,0
86.377,86377,29.056,1.498,43.525888,0.009,-0.008,0.004,-0.025,0,-0.001,0.53,76.712,24.84,1.015469134,102892.41,57.65,1.035,-9.691,1.84,-0.1056122449,0.988877551,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
86.877,86877,29.292,1.082,31.693944,0.009,-0.009,0.005,-0.026,0,-0.001,0.53,76.766,24.87,1.015489761,102894.5,57.6,1.035,-9.691,1.84,-0.1056122449,0.988877551,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
87.377,87377,29.077,1.47,42.74319,0.009,-0.009,0.004,-0.031,0,0,0.53,76.802,24.89,1.015551739,102900.78,57.58,1.035,-9.691,1.84,-0.1056122449,0.988877551,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
87.877,87877,29.035,1.499,43.523465,0.01,-0.009,0.004,-0.029,0,0,0.53,76.838,24.91,1.01560375,102906.05,57.55,1.035,-9.691,1.84,-0.1056122449,0.988877551,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
88.377,88377,29.035,1.499,43.523465,0.01,-0.009,0.004,-0.029,0,0,0.53,76.838,24.91,1.01560375,102906.05,57.55,1.035,-9.691,1.84,-0.1056122449,0.988877551,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
88.877,88877,28.791,1.822,52.457202,0.009,-0.009,0.005,-0.031,0,-0.001,0.53,76.874,24.93,1.015601678,102905.84,57.52,1.074,-9.688,1.879,-0.1095918367,0.9885714286,-0.1917346939,0,0,0,0,0,0,0,0,0,0,135,0,0
89.377,89377,28.835,1.869,53.892615,0.009,-0.009,0.005,-0.03,0,0,0.53,76.892,24.94,1.015682211,102914,57.5,0.996,-9.688,1.801,-0.1016326531,0.9885714286,-0.1837755102,0,0,0,0,0,0,0,0,0,0,135,0,0
89.877,89877,28.673,1.943,55.711639,0.01,-0.01,0.002,-0.033,0,-0.003,0.53,76.946,24.97,1.015721984,102918.03,57.46,1.035,-9.688,1.801,-0.1056122449,0.9885714286,-0.1837755102,0,0,0,0,0,0,0,0,0,0,135,0,0
90.377,90377,28.776,1.938,55.767888,0.01,-0.01,0.004,-0.031,0,-0.001,0.53,77,25,1.015787417,102924.66,57.42,0.996,-9.688,1.801,-0.1016326531,0.9885714286,-0.1837755102,0,0,0,0,0,0,0,0,0,0,135,0,0
90.877,90877,28.878,1.753,50.623134,0.009,-0.009,0.005,-0.033,0,0,0.53,77.036,25.02,1.015836566,102929.64,57.4,1.074,-9.652,1.879,-0.1095918367,0.9848979592,-0.1917346939,0,0,0,0,0,0,0,0,0,0,135,0,0
91.377,91377,29.115,1.373,39.974895,0.01,-0.009,0.002,-0.034,0,-0.003,0.53,77.072,25.04,1.015869134,102932.94,57.37,0.996,-9.688,1.801,-0.1016326531,0.9885714286,-0.1837755102,0,0,0,0,0,0,0,0,0,0,135,0,0
91.877,91877,29.115,1.373,39.974895,0.01,-0.009,0.002,-0.034,0,-0.003,0.53,77.072,25.04,1.015869134,102932.94,57.37,0.996,-9.688,1.801,-0.1016326531,0.9885714286,-0.1837755102,0,0,0,0,0,0,0,0,0,0,135,0,0
92.377,92377,29.079,1.462,42.513498,0.01,-0.01,0.005,-0.03,0,-0.001,0.53,77.108,25.06,1.015907525,102936.83,57.33,1.074,-9.688,1.879,-0.1095918367,0.9885714286,-0.1917346939,0,0,0,0,0,0,0,0,0,0,135,0,0
92.877,92877,29.065,1.464,42.55116,0.009,-0.01,0.005,-0.028,0,0,0.53,77.162,25.09,1.015968517,102943.01,57.31,1.035,-9.691,1.84,-0.1056122449,0.988877551,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
93.377,93377,28.976,1.413,40.943088,0.01,-0.009,0.004,-0.029,0,-0.001,0.53,77.198,25.11,1.015999112,102946.11,57.29,1.035,-9.648,1.84,-0.1056122449,0.9844897959,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
93.877,93877,29.02,1.624,47.12848,0.01,-0.01,0.005,-0.029,0,-0.001,0.53,77.234,25.13,1.016060992,102952.38,57.26,1.035,-9.73,1.762,-0.1056122449,0.9928571429,-0.1797959184,0,0,0,0,0,0,0,0,0,0,135,0,0
94.383,94383,29.451,1.005,29.598255,0.009,-0.009,0.004,-0.029,0,0,0.53,77.27,25.15,1.016108858,102957.23,57.21,0.957,-9.73,1.879,-0.09765306122,0.9928571429,-0.1917346939,0,0,0,0,0,0,0,0,0,0,135,0,0
94.883,94883,29.451,1.005,29.598255,0.009,-0.009,0.004,-0.029,0,0,0.53,77.27,25.15,1.016108858,102957.23,57.21,0.957,-9.73,1.879,-0.09765306122,0.9928571429,-0.1917346939,0,0,0,0,0,0,0,0,0,0,135,0,0
95.383,95383,29.134,1.373,40.000982,0.01,-0.009,0.004,-0.028,0,-0.004,0.53,77.018,25.01,1.015863607,102932.38,57.17,1.035,-9.691,1.762,-0.1056122449,0.988877551,-0.1797959184,0,0,0,0,0,0,0,0,0,0,135,0,0
95.883,95883,29.214,1.105,32.28147,0.01,-0.01,0.004,-0.033,0,-0.004,0.532,77.09,25.05,1.015966543,102942.81,57.15,1.035,-9.73,1.84,-0.1056122449,0.9928571429,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
96.383,96383,29.327,1.033,30.294791,0.01,-0.01,0.004,-0.03,0,-0.004,0.528,77.126,25.07,1.015982137,102944.39,57.12,1.035,-9.691,1.84,-0.1056122449,0.988877551,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
96.883,96883,29.285,1.065,31.188525,0.009,-0.009,0.005,-0.035,0,-0.006,0.53,77.162,25.09,1.016057439,102952.02,57.1,0.996,-9.691,1.84,-0.1016326531,0.988877551,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
97.383,97383,29.466,1.013,29.849058,0.01,-0.009,0.004,-0.03,0,-0.004,0.532,77.198,25.11,1.016032963,102949.54,57.05,0.996,-9.73,1.84,-0.1016326531,0.9928571429,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
97.883,97883,29.472,0.984,29.000448,0.01,-0.01,0.004,-0.029,0,-0.004,0.528,77.27,25.15,1.01610116,102956.45,57.01,1.074,-9.727,1.84,-0.1095918367,0.9925510204,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
98.383,98383,29.472,0.984,29.000448,0.01,-0.01,0.004,-0.029,0,-0.004,0.528,77.27,25.15,1.01610116,102956.45,57.01,1.074,-9.727,1.84,-0.1095918367,0.9925510204,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
98.883,98883,29.237,1.067,31.195879,0.01,-0.01,0.005,-0.034,0,-0.004,0.534,77.324,25.18,1.016175672,102964,56.97,0.996,-9.691,1.879,-0.1016326531,0.988877551,-0.1917346939,0,0,0,0,0,0,0,0,0,0,135,0,0
99.383,99383,29.504,1.025,30.2416,0.01,-0.009,0.005,-0.026,0,-0.005,0.528,77.36,25.2,1.016201431,102966.61,56.94,1.035,-9.691,1.879,-0.1056122449,0.988877551,-0.1917346939,0,0,0,0,0,0,0,0,0,0,135,0,0
99.883,99883,29.653,0.808,23.959624,0.01,-0.011,0.005,-0.031,0,-0.005,0.532,77.414,25.23,1.016258179,102972.36,56.91,1.035,-9.691,1.84,-0.1056122449,0.988877551,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
100.383,100383,29.493,0.928,27.369504,0.01,-0.01,0.005,-0.029,0,-0.004,0.53,77.468,25.26,1.016270812,102973.64,56.88,1.035,-9.648,1.762,-0.1056122449,0.9844897959,-0.1797959184,0,0,0,0,0,0,0,0,0,0,135,0,0
100.883,100883,29.561,0.817,24.151337,0.01,-0.01,0.005,-0.03,0,-0.005,0.53,77.504,25.28,1.01631167,102977.78,56.84,0.996,-9.691,1.84,-0.1016326531,0.988877551,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
101.383,101383,29.561,0.817,24.151337,0.01,-0.01,0.005,-0.03,0,-0.005,0.53,77.504,25.28,1.01631167,102977.78,56.84,0.996,-9.691,1.84,-0.1016326531,0.988877551,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
101.883,101883,29.65,0.87,25.7955,0.011,-0.01,0.005,-0.03,0,-0.005,0.536,77.54,25.3,1.01634641,102981.3,56.78,0.996,-9.691,1.84,-0.1016326531,0.988877551,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
102.383,102383,29.651,0.929,27.545779,0.01,-0.01,0.005,-0.034,0,-0.005,0.53,77.594,25.33,1.016372169,102983.91,56.72,1.035,-9.609,1.879,-0.1056122449,0.9805102041,-0.1917346939,0,0,0,0,0,0,0,0,0,0,135,0,0
102.883,102883,29.614,0.864,25.586496,0.01,-0.011,0.005,-0.033,0,-0.005,0.534,77.63,25.35,1.016407106,102987.45,56.71,1.035,-9.652,1.801,-0.1056122449,0.9848979592,-0.1837755102,0,0,0,0,0,0,0,0,0,0,135,0,0
103.383,103383,29.615,1.016,30.08884,0.011,-0.01,0.005,-0.03,0,-0.004,0.534,77.684,25.38,1.016394473,102986.17,56.67,1.035,-9.691,1.84,-0.1056122449,0.988877551,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
103.884,103884,29.606,0.849,25.135494,0.01,-0.011,0.004,-0.029,0,-0.005,0.536,77.72,25.4,1.016465532,102993.37,56.63,1.035,-9.648,1.84,-0.1056122449,0.9844897959,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
104.384,104384,29.606,0.849,25.135494,0.01,-0.011,0.004,-0.029,0,-0.005,0.536,77.72,25.4,1.016465532,102993.37,56.63,1.035,-9.648,1.84,-0.1056122449,0.9844897959,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
104.884,104884,29.532,0.854,25.220328,0.011,-0.01,0.004,-0.034,0,-0.005,0.536,77.774,25.43,1.016473328,102994.16,56.62,1.035,-9.688,1.801,-0.1056122449,0.9885714286,-0.1837755102,0,0,0,0,0,0,0,0,0,0,135,0,0
105.384,105384,29.444,0.863,25.410172,0.011,-0.01,0.004,-0.03,0,-0.003,0.532,77.81,25.45,1.016505107,102997.38,56.55,0.996,-9.691,1.879,-0.1016326531,0.988877551,-0.1917346939,0,0,0,0,0,0,0,0,0,0,135,0,0
105.884,105884,29.305,1.19,34.87295,0.013,-0.011,0.005,-0.033,0,-0.004,0.526,77.846,25.47,1.016511522,102998.03,56.51,1.035,-9.691,1.84,-0.1056122449,0.988877551,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
106.384,106384,29.495,0.94,27.7253,0.01,-0.011,0.004,-0.029,0,-0.003,0.532,77.9,25.5,1.016576659,103004.63,56.44,1.074,-9.73,1.801,-0.1095918367,0.9928571429,-0.1837755102,0,0,0,0,0,0,0,0,0,0,135,0,0
106.884,106884,29.618,0.833,24.671794,0.01,-0.011,0.004,-0.029,0,-0.005,0.53,77.954,25.53,1.016587219,103005.7,56.42,1.035,-9.691,1.84,-0.1056122449,0.988877551,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
107.384,107384,29.406,1.162,34.169772,0.01,-0.011,0.005,-0.029,0,-0.005,0.536,77.99,25.55,1.016610412,103008.05,56.38,0.996,-9.691,1.84,-0.1016326531,0.988877551,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
107.884,107884,29.406,1.162,34.169772,0.01,-0.011,0.005,-0.029,0,-0.005,0.536,77.99,25.55,1.016610412,103008.05,56.38,0.996,-9.691,1.84,-0.1016326531,0.988877551,-0.187755102,0,0,0,0,0,0,0,0,0,0,135,0,0
